movie_Released,song_bpmHistogramFirstPeakBpmMean,song_danceability,movie_Runtime,movie_BoxOffice,song_bpmHistogramSecondPeakBpmMedian,song_tuningEqualTemperedDeviation,song_tuningFrequency,song_bpmHistogramSecondPeakBpmMean,song_bpm,song_bpmHistogramFirstPeakBpmMedian,song_mfccZeroMean,movie_imdbRating,song_onsetRate,movie_Genre,song_averageLoudness,song_dynamicComplexity
2000-11-27,105,1.06261619,116,113739718,104,0.14747855,436.72735288,104,108.01591021,104,-704.56595805,7.1,3.4802501,Drama,0.61781685,5.18601648
1999-06-25,105,1.11602113,118,123620409,111,0.20863227,438.14994616,103,107.8150664,110,-686.58102539,7.8,3.51677121,Drama,0.81715393,4.26979428
1986-06-23,108,1.06374147,121,108104438,112,0.03925625,439.18828149,110,108.32591807,104,-704.38073459,7.3,3.51624052,Drama,0.62458278,5.22845065
1993-10-04,111,1.14538247,107,111590674,101,0.16118711,437.96237924,106,110.8595163,111,-685.38996825,7.0,3.48766813,Drama,0.81003039,5.09016179
1987-08-21,110,1.06758278,118,104945510,110,0.20339166,439.9229976,103,108.24152977,107,-676.2955687,7.2,3.51748802,Drama,0.6316077,4.27077973
1990-11-08,104,1.1429983,113,148954900,112,0.21663412,434.79238916,107,108.85896867,109,-684.80076394,7.3,3.55413518,Drama,0.63367735,4.23139973
1990-05-11,111,1.11918098,116,119857245,112,0.20164828,438.92259103,115,108.06257868,105,-675.68085387,7.1,3.51577479,Drama,0.81056936,4.26754181
1985-04-26,109,1.07022217,111,117214971,106,0.2043436,435.85876912,108,109.45783515,104,-675.55650933,7.1,3.34731414,Action,0.79537605,5.43021302
1989-11-02,109,1.10002812,112,151606369,116,0.21522763,437.67993204,113,108.69554841,107,-686.23724329,7.4,2.89749768,Drama,0.66326308,4.27210278
1997-12-19,104,1.14746095,118,115856803,114,0.15506468,435.72377345,105,108.86363723,104,-682.29457687,7.3,3.11139034,Action,0.70889473,4.25947296
1998-12-03,105,1.14180727,112,161006938,109,0.17999609,435.59499548,112,110.54196004,107,-694.88596193,7.6,3.64713568,Drama,0.76238528,5.1947795
1988-03-09,110,1.10375103,109,115261017,103,0.20393655,438.74931736,114,106.58406286,107,-682.7361494,7.7,3.53681591,Drama,0.61869042,4.84793559
1991-04-03,111,1.13728477,107,164402633,114,0.04008322,435.89478285,111,107.79811409,110,-679.08832067,7.4,2.89064863,Drama,0.78746582,4.95205383
1987-05-24,107,1.09690483,117,109024409,102,0.20308943,435.37611644,115,109.98580832,108,-704.3312738,7.0,3.35537246,Drama,0.63213204,4.26873501
1996-10-16,111,1.07099657,107,111567940,113,0.05750534,435.89483517,99,106.36321661,104,-676.0492197,7.5,3.62326642,Action,0.74343269,5.24097587
2000-11-01,106,1.11209553,108,123738447,112,0.20408347,436.01871671,100,108.9009207,105,-683.55644442,7.1,3.38074929,Action,0.81771032,4.25015698
1991-08-12,110,1.07047991,110,118531903,109,0.04369565,436.22341931,105,110.09118139,105,-704.54357335,7.5,3.48109673,Drama,0.74520861,5.42888685
1986-07-01,104,1.06824351,117,122784162,105,0.20501453,439.46275105,113,106.33614941,111,-677.24226346,7.6,3.49972306,Drama,0.8196643,4.26694019
1990-09-02,107,1.06952949,110,127034867,105,0.05062335,435.14867253,104,107.83499096,110,-704.69661244,7.0,3.51458258,Action,0.72548013,5.24878867
1988-03-10,104,1.14400122,108,160263078,116,0.21527394,439.30955356,114,110.02903281,107,-680.61607347,7.2,3.51671414,Drama,0.79145597,4.20630519
1986-02-06,104,1.10942583,116,121018311,110,0.20368555,439.08239297,100,108.07009781,110,-704.29898957,7.2,3.51689964,Drama,0.77655297,4.70560322
1987-05-06,104,1.14951387,110,126031495,116,0.20940058,439.15378852,112,106.85595867,111,-703.65413198,7.4,3.51634796,Drama,0.61960273,4.26352573
1998-05-23,110,1.14555856,114,145455818,103,0.04078978,437.71507983,113,105.01436623,104,-678.87951768,7.6,3.51687992,Action,0.81720242,4.26844656
2002-08-18,107,1.11449019,115,148390856,101,0.20439587,438.37228061,111,108.25659916,108,-679.48421437,7.5,3.5164214,Action,0.81650573,5.37439219
1998-05-12,111,1.07632122,110,115233826,112,0.20829768,438.50637237,110,108.65848592,103,-675.45383779,7.7,3.514056,Drama,0.81911722,4.26246958
1995-07-15,107,1.10223348,107,124171495,100,0.04072989,439.14256553,99,110.38666811,108,-698.77287334,7.0,3.65318388,Drama,0.63654797,4.2648528
1992-02-18,108,1.1454628,114,142261466,109,0.04365336,435.50806661,116,110.27243362,105,-700.51634191,7.5,3.57492987,Drama,0.7759514,5.33639202
1998-11-16,104,1.06882111,116,154657005,100,0.2040612,434.41029026,99,108.84620873,104,-675.93457117,7.3,3.2309673,Drama,0.77476545,5.36385899
1997-09-25,104,1.13156932,113,133922206,100,0.05306824,438.88360645,109,109.77302167,104,-678.18914631,7.6,3.57995981,Drama,0.72786512,4.95040126
1987-08-21,104,1.12920817,114,156424094,109,0.04508411,439.67472211,103,108.92413042,106,-704.62181949,7.7,3.23561844,Drama,0.72016055,4.22043576
1992-12-20,111,1.12503634,119,112024796,103,0.05367448,439.67009411,111,110.8139803,107,-677.23830064,7.6,3.51442853,Action,0.81280153,4.97185003
1985-03-11,108,1.12568858,116,149103071,113,0.05709096,436.4213428,100,108.3719342,109,-686.82997662,7.2,3.43635335,Drama,0.79743168,4.27117639
1991-03-22,111,1.14958611,111,152195113,113,0.20463246,437.08747143,102,108.40591828,103,-676.49780494,7.1,3.55922735,Drama,0.69557202,5.23329324
1986-09-17,111,1.12036885,108,148933168,101,0.21112647,439.04271017,110,107.82609713,103,-696.44181806,7.6,3.27739613,Drama,0.77309318,4.26403283
1990-05-13,107,1.13457657,109,143048810,103,0.09839819,435.38784702,116,108.68053754,105,-704.52273983,7.6,3.29896725,Action,0.71927358,4.22147288
1994-08-14,107,1.11868589,106,123048085,111,0.20367495,437.09896091,101,108.8671496,110,-676.49905646,7.3,3.51707515,Drama,0.8181465,4.97082785
1999-03-08,111,1.07909834,107,155051939,104,0.20400017,436.40722334,99,108.10117902,104,-678.45465538,7.5,3.51759675,Action,0.77923573,4.27210208
1997-03-10,105,1.06974827,108,112550109,98,0.04655722,437.77912895,103,108.73360452,104,-704.58891999,7.8,2.94567333,Action,0.79332119,4.20731032
1997-10-20,109,1.10711422,110,161284447,102,0.05012519,434.92323974,112,105.88644056,110,-681.72085462,7.1,3.51619454,Drama,0.75774074,4.26893834
2000-07-17,107,1.09974641,110,162903000,108,0.06622521,436.88705497,115,109.65105709,109,-695.92870985,7.4,2.92981324,Action,0.79409246,4.22290622
1997-04-17,103,1.13364781,117,114595111,115,0.11616833,437.31321387,100,105.19320177,106,-679.31723864,7.8,3.48502926,Drama,0.81844161,4.62588323
1991-09-27,104,1.14645604,120,161977888,115,0.03950747,434.59331016,114,107.79757516,111,-704.31623519,7.4,2.93929172,Action,0.69654852,4.26158187
1997-12-19,108,1.11804951,110,156178661,109,0.04002225,437.86166908,98,108.52043153,108,-692.04177417,7.7,3.50862322,Action,0.7789408,4.26411711
1996-10-09,109,1.1101177,111,155059823,110,0.21103385,436.28427514,116,108.72709324,111,-676.60313782,7.7,3.4916158,Action,0.61632423,4.58597135
1998-11-14,108,1.14982798,112,148298562,98,0.20357384,437.25209037,109,110.12019116,104,-704.33488912,7.4,3.61381678,Action,0.66300436,4.92929612
1986-04-24,104,1.10056558,111,153417989,109,0.20399147,438.22564509,107,109.29063871,104,-676.41508993,7.7,3.65956523,Drama,0.8207263,4.27095401
2001-03-13,109,1.09743696,106,118480682,103,0.21312156,437.02075903,100,108.7151331,108,-682.3435409,7.1,3.51751809,Action,0.61913508,5.35601578
1991-04-23,110,1.06612479,108,152343195,105,0.20459773,434.52967692,107,109.2258919,107,-675.43016276,7.1,3.65125765,Action,0.62245014,5.18466244
1991-06-03,107,1.06644594,114,112280109,98,0.20451224,438.56330797,109,108.62297462,108,-677.29870369,7.1,2.8909616,Drama,0.78469338,5.23946809
1984-11-24,109,1.06126244,116,163196972,113,0.21551493,437.61377541,101,106.30861684,111,-686.922539,7.8,3.50381529,Action,0.78966227,5.10476472
1996-07-04,103,1.0729284,108,117670802,114,0.20430969,437.00107123,114,108.61631986,108,-704.51469566,7.2,3.51656601,Action,0.82371713,4.26885801
1996-12-27,109,1.1440992,118,134688214,102,0.20448215,439.66467946,101,108.40618153,104,-701.23534295,7.2,3.51710991,Action,0.75946833,4.23153085
2001-09-06,105,1.1021654,110,109118388,100,0.08952792,438.21756214,99,109.23966774,104,-704.49201132,7.1,3.50084327,Drama,0.6777986,4.20770426
1998-02-25,106,1.14048535,118,151470933,100,0.21354541,437.2922205,110,109.97288598,105,-704.46645175,7.5,3.45215041,Action,0.81602908,5.22671824
1986-06-15,108,1.11515006,117,116425451,107,0.04620992,435.09018748,105,108.81051606,105,-701.79395299,7.6,3.51687948,Drama,0.7982784,5.35865544
1990-02-17,109,1.12448236,120,123852075,112,0.05343089,438.3715306,112,107.12877759,108,-675.69126482,7.2,3.52992781,Action,0.79908359,4.23967127
1985-05-10,104,1.06438733,110,120512457,110,0.0897267,435.48280056,115,107.81409646,105,-683.29245878,7.7,3.51721144,Action,0.69522726,4.22796539
2002-03-26,104,1.12524022,107,163871486,100,0.20453615,439.39111292,99,108.45320426,108,-704.51172104,7.6,3.49115873,Action,0.75961858,4.25193045
1997-06-19,110,1.07812299,120,106047022,113,0.20743873,436.00398889,113,108.87966731,105,-675.57802555,7.8,3.49556685,Action,0.62469807,5.19378525
1999-08-27,106,1.1504594,109,125868131,103,0.05721626,439.13161317,109,108.64924841,106,-676.19350823,7.1,3.67232422,Drama,0.62427709,4.53858966
1995-03-03,104,1.10937499,111,122882303,98,0.21703139,435.11189652,116,108.12246111,110,-692.26764192,7.5,3.49798172,Drama,0.68281703,4.21946719
1996-03-14,109,1.148959,118,117633874,111,0.05554114,436.22472649,111,107.91865148,109,-684.7607523,7.6,3.63301815,Action,0.62272731,4.41180828
1999-11-12,106,1.1452063,119,162431603,112,0.04516908,434.61641897,105,108.59872434,105,-704.69875529,7.3,3.30045148,Action,0.82357334,4.24511869
1995-07-04,110,1.14556642,117,105660183,103,0.11398821,436.83523327,115,109.01747563,104,-680.31539025,7.6,3.66629158,Drama,0.62665047,4.24602806
1996-09-09,110,1.06296311,111,105748619,102,0.05217861,435.92302594,112,108.90378117,107,-704.6103674,7.8,2.90120106,Drama,0.61866747,5.33809439
1989-08-14,107,1.14453645,108,127598750,102,0.03937157,438.85195742,103,108.13471752,110,-704.33400758,7.2,3.51709679,Action,0.79077945,4.23475904
1988-02-07,105,1.0716612,113,107339369,98,0.0547687,438.32326939,99,111.32926257,110,-704.57452683,7.5,2.95167968,Drama,0.70812989,4.27167701
1994-03-20,103,1.09619865,113,106379147,102,0.04714136,435.43028643,100,108.87217588,108,-700.45924987,7.1,3.51564407,Action,0.78047725,4.26649462
2002-04-19,109,1.12705308,115,117658003,111,0.21259649,435.47381935,116,111.26962699,105,-704.72071791,7.1,3.51690374,Action,0.76386168,4.26459491
1995-08-14,104,1.14174905,114,116709510,103,0.15285499,435.26975505,103,107.5810226,106,-693.378158,7.3,3.11950266,Drama,0.78688964,5.22478885
1991-10-18,106,1.10032021,118,125958723,116,0.16298032,437.58072952,115,105.56079702,109,-683.32199328,7.4,3.52861949,Drama,0.79558822,4.26337761
1995-04-14,108,1.06213542,106,136089495,100,0.05648298,437.01478199,116,108.62285821,109,-704.67795998,7.4,3.48738456,Drama,0.62860533,4.21871269
1989-04-26,109,1.14100304,119,127815363,112,0.20440361,436.38072329,114,109.45491765,107,-704.45311128,7.1,3.51741608,Drama,0.61926329,4.24836491
1993-03-05,108,1.13667174,119,120636665,100,0.18651016,439.72507354,101,105.96566474,108,-690.5744811,7.1,2.998814,Drama,0.81360939,5.24021908
1998-05-11,104,1.06973198,113,117140930,103,0.21113552,435.05394996,113,110.59774182,106,-702.54895491,7.8,2.93500869,Action,0.64888353,4.77399616
1986-12-02,106,1.06625767,117,106041263,112,0.2172167,434.53455146,105,104.53470591,108,-681.06307667,7.2,3.68038572,Drama,0.80158787,4.26775025
2000-10-22,106,1.08052021,107,106862087,99,0.19980897,436.78216143,107,110.75020818,104,-677.6345237,7.1,3.14941613,Action,0.78393734,4.25312484
1985-06-04,109,1.13559831,107,159315555,113,0.20355123,435.18337521,111,105.60868801,111,-704.31828863,7.1,3.50153746,Drama,0.63448892,4.23367777
1985-12-10,111,1.06962621,113,118461845,104,0.14206598,439.97436861,108,110.840603,111,-704.68878811,7.1,3.51654359,Drama,0.76023417,4.24252399
1988-03-24,107,1.07225032,108,161616493,115,0.04825828,435.81858762,110,111.0801937,107,-676.17881241,7.1,3.08683285,Drama,0.618975,4.20969455
1986-07-26,104,1.09069481,117,153792726,99,0.05476944,439.11695718,115,109.71911341,106,-704.31734086,7.3,3.61089645,Drama,0.77083656,5.38940272
1992-04-03,104,1.14254277,108,159086833,114,0.03993371,439.13844311,101,110.07587346,106,-703.94602831,7.2,3.48281099,Drama,0.62462092,5.28476891
1984-10-05,111,1.14412645,113,160158020,110,0.15768257,436.04873247,110,108.27873262,105,-704.49215552,7.1,3.50295198,Action,0.6230874,4.26434396
1986-06-19,111,1.13450392,116,122540041,109,0.20496662,437.26000308,110,104.10868241,105,-676.89944976,7.0,3.51743944,Drama,0.6773554,5.39356059
1989-06-15,110,1.08319061,118,114413962,114,0.11013644,438.39560678,115,110.55023863,110,-678.34336066,7.8,3.39635863,Action,0.80199252,5.27397889
1997-11-13,106,1.0772678,109,109106663,111,0.04707232,434.83526531,108,108.91554373,103,-699.71567319,7.6,3.55015119,Action,0.61881132,4.26422677
1990-12-25,111,1.0980239,116,123928847,114,0.06654157,437.69532803,102,108.83521087,108,-679.08226848,7.1,3.50041477,Action,0.76306947,4.22832666
1987-12-05,109,1.09326764,113,107728873,106,0.05272174,439.16401656,100,109.2612512,108,-686.07311419,7.1,3.53731833,Drama,0.7866548,4.26915593
1998-06-25,106,1.1245561,109,109845172,101,0.20518336,438.54769194,103,107.3318188,111,-679.83529118,7.5,3.63103551,Drama,0.75820844,4.27073197
1998-05-19,109,1.11229388,115,151842920,115,0.04411618,434.31562952,107,109.44128649,108,-704.52315837,7.2,3.488802,Drama,0.77743814,4.86122314
2000-03-07,110,1.13939378,111,108845917,104,0.20679932,438.31919317,116,109.59118695,105,-688.75469061,7.0,3.6548063,Drama,0.62307767,5.38662037
1997-12-19,111,1.08373073,111,127092612,114,0.20407045,439.59842424,110,111.1149984,110,-678.63304879,7.6,3.48720429,Drama,0.7716172,4.53173707
1994-11-09,110,1.12790394,119,133869293,108,0.15194416,437.8340178,104,110.4487212,106,-704.28882208,7.0,3.51711143,Drama,0.82293504,4.27129784
1993-04-04,109,1.13290678,112,144924198,99,0.20419958,436.88728732,99,108.859279,111,-676.41515281,7.7,3.51642182,Drama,0.81652552,4.70537801
2000-05-25,111,1.11905565,115,113243532,107,0.04932225,439.66671745,113,108.5261292,103,-704.59502316,7.8,3.5164658,Drama,0.81126957,4.26521782
1994-03-18,108,1.06545566,113,108054292,108,0.21544854,434.82620179,101,105.68683341,104,-677.61280974,7.7,3.54902946,Drama,0.8053225,5.25682474
1996-05-03,110,1.11950653,108,155529013,107,0.20377739,435.46656914,112,107.72430515,106,-701.74766442,7.8,3.64835114,Drama,0.82131126,5.34768534
1987-09-10,107,1.14030668,108,132737352,109,0.2033272,437.05462584,106,109.64279961,107,-677.90461731,7.2,3.48265264,Drama,0.7122241,5.23551671
1987-08-04,106,1.14869406,110,118225704,116,0.20359337,437.91496477,104,110.86471715,109,-675.86612373,7.3,3.66071141,Action,0.74143778,4.31841613
1995-06-04,109,1.11207025,116,143070152,110,0.05984794,437.44901165,104,108.72926957,108,-704.46167612,7.8,3.57407268,Drama,0.61692699,4.36406396
1990-07-23,111,1.14208469,112,120888069,110,0.20674383,435.24131357,115,107.82673235,109,-704.6103515,7.4,3.1782383,Action,0.80182942,4.68829346
1984-10-05,111,1.13003255,115,158971296,106,0.2057941,439.65308027,115,110.97585191,108,-676.10135859,7.5,3.6854784,Action,0.80513942,4.21047014
1991-04-28,105,1.13716169,115,120929113,113,0.20787427,435.45514056,101,110.8597449,104,-680.33635835,7.1,3.50365962,Drama,0.65892883,5.26176458
1999-06-22,111,1.06225096,114,123961901,110,0.21376502,438.57144074,105,108.69738983,109,-696.38961075,7.2,3.62261212,Drama,0.63173104,5.35113444
1990-05-10,106,1.10175544,117,152920626,108,0.21744143,436.24309488,102,111.29870661,112,-696.05655696,7.1,3.66163467,Action,0.63588857,5.30545389
1987-10-06,108,1.10398175,117,158303057,99,0.20364052,436.72529206,114,108.83109442,110,-681.41269749,7.0,3.50821784,Drama,0.75983277,4.20940981
1994-07-04,111,1.13745556,110,106092437,101,0.20390711,434.84275863,114,108.95883241,110,-677.03816666,7.0,3.10804764,Drama,0.80608471,5.20886166
2000-02-19,107,1.06827342,115,152497029,113,0.05094974,435.17792503,107,107.96175987,104,-704.50155216,7.2,3.0211129,Action,0.61586998,4.22847337
2000-03-24,111,1.0851715,109,105705471,105,0.2040514,439.98879698,104,108.82315879,111,-704.47679339,7.1,3.26920715,Action,0.71259432,5.05409952
2001-09-24,105,1.08516651,113,152563509,107,0.04317282,437.35298502,98,109.34995919,104,-704.62459544,7.3,3.16814247,Action,0.6472943,4.26758775
1987-05-11,111,1.13843711,119,106943430,100,0.20460078,439.74293988,106,108.91661859,107,-678.07830265,7.6,3.57633603,Drama,0.63355765,4.25954687
1984-12-18,109,1.10149616,107,157895267,110,0.04417571,438.36424203,108,111.38190748,110,-695.82273459,7.4,3.48757125,Action,0.65356737,4.26516383
1992-11-07,107,1.06677177,114,106362962,105,0.04613877,434.22870737,105,110.00162204,106,-682.98177961,7.8,2.90713451,Drama,0.63021923,4.48973296
1997-02-26,110,1.12146434,110,107269220,102,0.04076698,434.56701754,109,110.30899655,103,-704.31038728,7.8,3.43481764,Drama,0.78549098,4.24509086
1990-12-09,109,1.11833532,108,135423308,108,0.04723577,437.91410927,102,109.13026639,109,-704.32624772,7.0,3.51653373,Action,0.75657829,4.30967787
1989-03-17,109,1.06929147,112,121383261,100,0.21156928,438.09722468,114,109.61230564,108,-690.2751352,7.0,3.51750309,Drama,0.78380934,5.21267688
2002-09-08,108,1.10956554,114,117142110,110,0.05536964,434.87520136,112,110.09201523,106,-704.32347017,7.0,2.8677751,Drama,0.80438949,4.24285871
1989-05-03,105,1.12583659,117,121509680,112,0.20515644,438.39152676,101,106.96842814,105,-695.46333674,7.7,3.51667757,Drama,0.64730474,4.23710851
2002-05-23,111,1.15064613,118,124563019,107,0.20392773,434.82989052,100,109.0236067,110,-691.25999946,7.4,3.61786858,Action,0.81552778,4.23964855
2002-07-24,109,1.10884542,108,143067456,117,0.20455223,437.32492693,110,108.69985665,107,-677.75818246,7.0,3.51526825,Drama,0.78663072,4.77539453
1990-03-12,105,1.099834,116,152244788,112,0.09685758,436.93866301,106,109.8130846,109,-704.36922239,7.0,3.51666661,Action,0.7200049,4.26394186
1987-09-13,107,1.15096529,110,119256642,98,0.10522188,439.68482925,113,111.16231899,106,-676.48254708,7.5,3.42439027,Drama,0.75583681,4.21904849
1998-05-15,106,1.11664453,117,138369738,107,0.20361385,434.88205733,114,110.85829334,107,-703.04649141,7.4,3.51644537,Drama,0.63432852,4.26489851
1989-06-26,106,1.06210688,113,123199058,102,0.20990087,438.38391688,101,108.75222175,105,-677.90274932,7.6,3.04611467,Drama,0.82363455,5.19040077
1991-09-03,110,1.12520496,112,120243996,111,0.04033146,435.88509263,109,107.59983236,107,-704.57251295,7.8,3.51652372,Drama,0.69634515,4.24786315
1999-10-14,110,1.0738148,115,119075527,108,0.05377502,436.95014998,102,108.78753015,108,-687.62648879,7.4,3.62476484,Drama,0.79379058,4.23432446
1994-08-17,110,1.094345,119,124961655,102,0.04522382,435.54835882,105,108.76467689,109,-700.69052933,7.6,3.5171288,Action,0.76880789,4.21401801
1991-08-28,103,1.08417514,114,119241849,110,0.20664628,438.1677631,113,108.26906526,103,-704.59111672,7.8,2.93556454,Action,0.63680437,5.18674812
1996-11-10,105,1.12458585,121,153204664,113,0.20431932,438.96714081,115,107.89808337,106,-675.41662755,7.7,3.55915381,Drama,0.77968138,4.27131025
1987-08-24,108,1.10124443,119,121170262,116,0.10571681,436.31467785,113,108.94923479,105,-675.60416425,7.1,2.97283011,Drama,0.78689803,4.26415429
1999-11-20,111,1.12585596,109,126945457,105,0.20350927,434.63517842,107,109.15008071,110,-704.51110116,7.3,3.59374423,Drama,0.79087291,4.21896921
2002-05-07,111,1.09932928,108,114876948,113,0.18979732,437.55071346,109,108.0964238,106,-681.50238861,7.2,3.51687327,Drama,0.8216841,4.38837387
1988-06-14,105,1.14408208,111,128540627,114,0.04708767,439.76868969,101,109.00990127,112,-704.65098423,7.2,3.51702411,Drama,0.66133397,4.26010633
